number,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,lines_added,lines_deleted,files_changed,commits,change_num,prev_PRs,title_words,body_words,reviews_count,reviews_users,reviews_avg_len,reviews_time_span_hours,files_count,files_avg_additions,files_avg_deletions,files_avg_changes,files_avg_patch_chars,files_avg_patch_lines
156065,0,0,0,0,0,0,21,77,1,1,1.653061224489796,19,10,0,0.0,0.0,0.0,0.0,1.0,21.0,77.0,98.0,9682.0,152.0
156064,0,0,0,0,0,0,223,69,7,2,1.5,1,5,56,4.0,4.0,2.5,21.058055555555555,7.0,31.857142857142858,9.857142857142858,41.714285714285715,3622.8571428571427,50.0
156060,0,0,0,0,0,0,1,1,1,1,1.0,0,9,18,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,319.0,9.0
156059,0,0,0,0,0,0,9,4,1,1,1.391304347826087,23,7,0,1.0,1.0,0.0,0.0,1.0,9.0,4.0,13.0,2192.0,48.0
156057,0,0,0,0,0,0,67,2,2,3,2.0,6,10,66,5.0,3.0,3.2,40.12833333333333,2.0,33.5,1.0,34.5,1624.5,42.0
156056,1,0,0,0,0,0,55,1,2,6,2.6,2,13,75,3.0,2.0,0.0,97.22527777777778,2.0,27.5,0.5,28.0,937.0,33.5
156053,0,0,0,0,0,0,805,0,6,1,2.2,1,11,176,2.0,2.0,95.0,0.12611111111111112,6.0,134.16666666666666,0.0,134.16666666666666,8572.5,138.33333333333334
156051,0,0,0,0,0,0,5,7,1,1,1.391304347826087,22,9,0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,12.0,2018.0,47.0
156054,0,0,0,0,0,0,67,4,7,1,1.1578947368421053,22,11,5,1.0,1.0,0.0,0.0,7.0,9.571428571428571,0.5714285714285714,10.142857142857142,690.1428571428571,21.571428571428573
156050,0,0,0,0,0,0,58,33,3,3,2.0833333333333335,7,11,85,1.0,1.0,8.0,0.0,3.0,19.333333333333332,11.0,30.333333333333332,2586.6666666666665,58.333333333333336
156048,1,0,0,0,0,0,38,51,2,1,1.653061224489796,17,15,15,0.0,0.0,0.0,0.0,2.0,19.0,25.5,44.5,3280.5,83.0
156047,0,0,0,0,0,0,130,13,6,3,1.653061224489796,16,11,0,1.0,1.0,1.0,0.0,6.0,21.666666666666668,2.1666666666666665,23.833333333333332,4340.666666666667,80.83333333333333
156045,0,0,0,0,0,0,23,19,1,1,1.25,12,5,18,3.0,2.0,31.333333333333332,2.3980555555555556,1.0,23.0,19.0,42.0,7942.0,153.0
156042,0,0,0,0,0,0,142,22,7,3,2.0,5,10,26,9.0,2.0,0.0,0.7005555555555556,7.0,20.285714285714285,3.142857142857143,23.428571428571427,2092.714285714286,38.0
156038,0,0,0,0,0,0,185,182,1,3,1.5833333333333333,4,5,0,9.0,4.0,3.2222222222222223,96.90805555555555,1.0,185.0,182.0,367.0,40844.0,590.0
156039,0,0,0,0,0,0,15,10,2,2,1.6818181818181819,9,8,14,2.0,2.0,25.0,1.0697222222222222,2.0,7.5,5.0,12.5,1861.0,48.5
156041,0,0,0,0,0,0,13,26,8,1,2.25,6,4,6,1.0,1.0,15.0,0.0,8.0,1.625,3.25,4.875,334.0,14.25
156037,0,0,0,1,0,0,5,8,1,1,1.25,11,7,0,2.0,2.0,1.5,1.6758333333333333,1.0,5.0,8.0,13.0,1583.0,28.0
156036,0,0,0,0,0,0,199,50,2,3,3.0,1,7,0,2.0,2.0,3.5,2.0969444444444445,2.0,99.5,25.0,124.5,7671.5,139.0
156029,0,0,0,0,0,0,26,39,3,2,3.5,3,13,34,1.0,1.0,12.0,0.0,3.0,8.666666666666666,13.0,21.666666666666668,2103.6666666666665,54.333333333333336
156028,1,0,0,0,0,0,5,8,1,1,1.25,10,5,7,0.0,0.0,0.0,0.0,1.0,5.0,8.0,13.0,975.0,20.0
156026,1,0,0,0,0,0,3,0,1,3,16.75,2,11,71,2.0,1.0,32.0,0.40194444444444444,1.0,3.0,0.0,3.0,405.0,10.0
156021,0,0,0,0,0,0,86,15,2,2,1.6818181818181819,8,8,159,1.0,1.0,38.0,0.0,2.0,43.0,7.5,50.5,2334.5,58.5
156024,0,0,0,0,0,0,67,56,8,4,1.8,1,9,87,1.0,1.0,21.0,0.0,8.0,8.375,7.0,15.375,1650.25,34.375
156031,0,0,0,0,0,0,54,1,2,13,12.0,1,13,112,10.0,3.0,0.3,118.36111111111111,2.0,27.0,0.5,27.5,1558.0,38.0
156019,0,0,0,0,0,0,6,6,1,1,1.653061224489796,15,20,16,2.0,2.0,10.5,7.921944444444445,1.0,6.0,6.0,12.0,1632.0,33.0
156018,0,0,0,0,0,0,5,4,1,2,1.4,3,9,164,3.0,2.0,16.0,3.3158333333333334,1.0,5.0,4.0,9.0,617.0,17.0
156017,0,0,0,0,0,0,133,18,5,1,1.653061224489796,14,11,71,3.0,2.0,0.0,0.04472222222222222,5.0,26.6,3.6,30.2,2486.8,51.0
156016,0,0,0,1,0,0,6,9,1,1,1.25,9,7,0,2.0,2.0,1.0,1.3708333333333333,1.0,6.0,9.0,15.0,1912.0,44.0
156010,1,0,0,0,0,0,1,55,2,1,2.6,1,16,12,0.0,0.0,0.0,0.0,2.0,0.5,27.5,28.0,935.5,33.5
156013,0,0,0,0,0,0,16,8,4,2,2.533333333333333,4,9,67,1.0,1.0,31.0,0.0,4.0,4.0,2.0,6.0,908.75,14.75
156007,0,0,0,0,0,0,1,4,2,1,1.0,3,8,83,5.0,4.0,2.6,66.74138888888889,2.0,0.5,2.0,2.5,454.0,9.5
156009,0,0,0,0,0,0,38,38,1,1,1.0689655172413792,16,7,38,0.0,0.0,0.0,0.0,1.0,38.0,38.0,76.0,9426.0,189.0
156005,0,0,0,0,0,0,1,0,1,1,1.375,0,6,33,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,299.0,8.0
156014,0,0,0,1,0,0,1,1,1,1,1.25,8,8,0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,414.0,9.0
156002,1,0,1,0,0,0,131,49,7,3,2.0,1,8,36,2.0,2.0,5.0,0.04888888888888889,7.0,18.714285714285715,7.0,25.714285714285715,1895.7142857142858,52.42857142857143
156001,0,0,0,0,0,0,6,27,1,2,1.653061224489796,13,9,12,0.0,0.0,0.0,0.0,1.0,6.0,27.0,33.0,2702.0,50.0
156000,0,0,0,0,0,0,137,4,4,20,8.25,0,8,80,37.0,6.0,0.972972972972973,241.13666666666666,4.0,34.25,1.0,35.25,1595.5,43.25
155999,0,0,0,0,0,0,3,16,1,1,1.653061224489796,12,8,12,0.0,0.0,0.0,0.0,1.0,3.0,16.0,19.0,2634.0,41.0
155997,0,0,0,0,0,0,87,102,1,1,1.0,6,6,55,1.0,1.0,0.0,0.0,1.0,87.0,102.0,189.0,26696.0,558.0
155994,0,0,0,0,0,0,86,17,3,1,1.0,1,4,18,1.0,1.0,0.0,0.0,3.0,28.666666666666668,5.666666666666667,34.333333333333336,2266.6666666666665,54.0
155995,1,0,0,0,0,0,144,0,3,8,8.0,0,6,28,17.0,4.0,0.058823529411764705,126.17305555555555,3.0,48.0,0.0,48.0,2026.3333333333333,52.333333333333336
155991,1,0,0,0,0,0,60,60,1,1,1.0,0,12,45,4.0,3.0,1.5,62.86361111111111,1.0,60.0,60.0,120.0,6105.0,145.0
155990,0,0,0,0,0,0,1,0,1,1,2.25,5,9,18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,245.0,8.0
155989,0,0,0,0,0,0,108,3,2,1,1.0,2,9,66,1.0,1.0,24.0,0.0,2.0,54.0,1.5,55.5,3075.0,62.0
155987,0,0,0,0,0,0,524,18,5,4,1.8,3,8,85,16.0,3.0,2.75,31.496388888888887,5.0,104.8,3.6,108.4,5409.4,128.4
155985,0,0,0,0,0,0,3,7,1,1,1.0,5,7,0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,10.0,2407.0,45.0
155984,0,0,0,0,0,0,40,20,2,1,1.653061224489796,11,18,3,0.0,0.0,0.0,0.0,2.0,20.0,10.0,30.0,8777.0,170.0
155982,0,0,0,0,0,0,135,64,3,7,7.0,0,15,39,10.0,5.0,2.4,222.6797222222222,3.0,45.0,21.333333333333332,66.33333333333333,4383.666666666667,101.66666666666667
155981,1,0,0,1,0,0,904,65,1,4,3.0,0,9,15,6.0,4.0,0.3333333333333333,9.9225,1.0,904.0,65.0,969.0,76015.0,1055.0
155980,0,0,0,0,0,0,3,16,4,1,1.0535714285714286,38,6,5,0.0,0.0,0.0,0.0,4.0,0.75,4.0,4.75,438.0,12.75
155977,0,0,0,0,0,0,3,3,1,1,1.165137614678899,44,6,4,2.0,2.0,0.0,8.588888888888889,1.0,3.0,3.0,6.0,719.0,13.0
155978,0,0,0,0,0,0,17,17,1,1,1.165137614678899,45,4,0,1.0,1.0,0.0,0.0,1.0,17.0,17.0,34.0,7702.0,133.0
155976,0,0,0,0,0,0,1,9,1,1,1.165137614678899,43,4,0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,10.0,598.0,18.0
155975,0,0,0,0,0,0,0,1,1,1,1.165137614678899,42,10,6,2.0,2.0,0.0,2.351111111111111,1.0,0.0,1.0,1.0,408.0,8.0
155974,0,0,0,0,0,0,2,14,1,1,1.165137614678899,41,6,16,2.0,2.0,0.0,2.3377777777777777,1.0,2.0,14.0,16.0,883.0,23.0
155973,1,0,0,0,0,0,6,4,2,1,1.0,0,12,0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,5.0,1871.0,25.5
155972,0,0,0,0,0,0,1766,695,13,3,3.0,0,6,160,8.0,3.0,0.125,24.773055555555555,13.0,135.84615384615384,53.46153846153846,189.30769230769232,7184.307692307692,192.23076923076923
155968,1,0,0,0,0,0,49,74,6,1,1.7272727272727273,4,8,11,1.0,1.0,2.0,0.0,6.0,8.166666666666666,12.333333333333334,20.5,1901.1666666666667,51.0
155965,0,0,0,0,0,0,17,1,2,1,1.05,14,14,132,0.0,0.0,0.0,0.0,2.0,8.5,0.5,9.0,711.5,14.5
155966,0,0,0,0,0,0,97,437,17,1,3.0,3,4,8,1.0,1.0,0.0,0.0,17.0,5.705882352941177,25.705882352941178,31.41176470588235,2696.4117647058824,70.11764705882354
155970,0,0,0,0,0,0,46,0,2,2,1.3333333333333333,2,5,28,3.0,2.0,0.0,11.067222222222222,2.0,23.0,0.0,23.0,1673.0,42.5
155964,1,0,0,0,0,0,89,4,3,2,1.75,1,12,172,2.0,2.0,2.5,0.5933333333333334,3.0,29.666666666666668,1.3333333333333333,31.0,1975.3333333333333,55.333333333333336
155961,0,0,0,0,0,0,1933,4133,10,2,1.5,0,7,0,4.0,3.0,0.25,12.6225,10.0,193.3,413.3,606.6,39983.5,816.4
155963,0,0,0,0,0,0,4,87,2,1,1.3333333333333333,1,7,22,0.0,0.0,0.0,0.0,2.0,2.0,43.5,45.5,2780.5,76.0
155960,0,0,0,0,0,0,58,5,3,3,1.6666666666666667,2,6,14,8.0,3.0,0.25,78.75777777777778,3.0,19.333333333333332,1.6666666666666667,21.0,1211.3333333333333,31.0
155959,0,0,0,0,0,0,2,15,1,1,1.05,13,9,38,0.0,0.0,0.0,0.0,1.0,2.0,15.0,17.0,1001.0,24.0
155957,0,0,0,0,0,0,1,1,1,1,3.2448979591836733,18,11,63,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,380.0,9.0
155958,0,0,0,0,0,0,1,4,1,1,3.2448979591836733,19,4,19,1.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,977.0,18.0
155956,0,0,0,0,0,0,88,6,6,7,7.0,0,9,50,13.0,2.0,8.307692307692308,240.51583333333335,6.0,14.666666666666666,1.0,15.666666666666666,765.3333333333334,22.0
155954,0,0,0,0,1,0,1,0,1,1,1.1578947368421053,21,10,5,1.0,1.0,13.0,0.0,1.0,1.0,0.0,1.0,200.0,8.0
155950,1,0,0,0,0,0,142,0,1,1,1.8518518518518519,23,14,11,1.0,1.0,1.0,0.0,1.0,142.0,0.0,142.0,8690.0,247.0
155955,0,0,0,0,0,0,1,1,1,2,2.0,0,11,80,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,382.0,9.0
155949,0,0,0,0,0,0,13,13,6,2,1.5,2,8,15,1.0,1.0,38.0,0.0,6.0,2.1666666666666665,2.1666666666666665,4.333333333333333,637.0,10.0
155947,1,0,0,0,0,0,0,21,1,1,1.0,0,12,0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,21.0,338.0,28.0
155946,0,0,0,0,0,0,45,26,2,1,5.0,3,8,26,2.0,2.0,1.5,0.21222222222222223,2.0,22.5,13.0,35.5,4824.0,71.0
155944,1,0,0,0,0,0,6,4,2,1,1.4666666666666666,7,10,28,14.0,3.0,0.0,190.54222222222222,2.0,3.0,2.0,5.0,400.5,11.5
155943,1,0,0,0,0,0,6,4,2,1,1.4666666666666666,6,9,28,1.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,670.0,18.5
155942,1,0,0,0,0,0,7,0,1,1,16.75,1,8,72,1.0,1.0,2.0,0.0,1.0,7.0,0.0,7.0,2180.0,56.0
155939,0,0,0,0,0,0,103,0,9,5,1.6470588235294117,7,6,69,7.0,2.0,0.14285714285714285,7.408055555555555,9.0,11.444444444444445,0.0,11.444444444444445,450.77777777777777,16.11111111111111
155935,0,0,0,0,0,0,8950,9106,29,4,1.8518518518518519,22,14,112,10.0,5.0,2.1,144.5925,29.0,308.62068965517244,314.0,622.6206896551724,8049.379310344828,196.72413793103448
155933,1,1,0,0,0,0,39,0,1,3,1.4666666666666666,4,9,20,2.0,2.0,0.0,0.09777777777777778,1.0,39.0,0.0,39.0,1150.0,40.0
155932,0,0,0,0,0,0,8,0,3,1,1.1578947368421053,20,10,5,2.0,1.0,107.5,173.29,3.0,2.6666666666666665,0.0,2.6666666666666665,547.0,12.0
155934,1,1,0,0,0,0,39,0,1,3,1.4666666666666666,5,9,20,1.0,1.0,0.0,0.0,1.0,39.0,0.0,39.0,1143.0,40.0
155938,1,0,0,0,0,0,7,0,1,62,16.75,0,7,72,1.0,1.0,11.0,0.0,1.0,7.0,0.0,7.0,2180.0,56.0
155930,0,0,0,0,0,0,33,13,2,1,1.1666666666666667,2,9,42,2.0,1.0,15.5,2.563888888888889,2.0,16.5,6.5,23.0,1908.0,49.5
155926,1,0,0,0,0,0,2,4,1,3,5.0,0,6,10,1.0,1.0,11.0,0.0,1.0,2.0,4.0,6.0,609.0,17.0
155925,1,0,0,0,0,0,0,6,1,1,1.0952380952380953,8,7,30,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,538.0,13.0
155924,1,0,0,0,0,0,2349,329,23,4,1.6153846153846154,3,5,73,6.0,3.0,0.16666666666666666,22.561944444444446,23.0,102.1304347826087,14.304347826086957,116.43478260869566,13464.608695652174,168.7826086956522
155921,0,0,0,0,0,0,32,10,3,1,2.2857142857142856,5,9,0,4.0,3.0,5.5,0.40444444444444444,3.0,10.666666666666666,3.3333333333333335,14.0,1733.0,38.666666666666664
155923,1,0,0,0,0,1,370,311,180,3,2.0,3,6,25,4.0,3.0,152.25,25.341666666666665,180.0,2.0555555555555554,1.7277777777777779,3.783333333333333,678.9944444444444,10.572222222222223
155918,0,0,0,0,0,0,28,14,5,1,1.6111111111111112,9,6,30,1.0,1.0,0.0,0.0,5.0,5.6,2.8,8.4,870.8,18.8
155917,0,0,0,0,0,0,1,11,1,2,1.2,4,10,15,1.0,1.0,0.0,0.0,1.0,1.0,11.0,12.0,697.0,19.0
155916,0,0,0,0,0,0,0,12,1,1,1.0,0,11,25,1.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,685.0,19.0
155914,0,0,0,0,0,1,305,367,175,2,2.0,2,6,19,3.0,3.0,51.666666666666664,0.8336111111111111,175.0,1.7428571428571429,2.097142857142857,3.84,687.5485714285714,10.685714285714285
155913,0,0,0,0,0,0,7,5,4,2,1.9285714285714286,3,9,59,1.0,1.0,0.0,0.0,4.0,1.75,1.25,3.0,358.75,8.5
155911,0,0,0,0,0,1,67,3,3,2,1.6818181818181819,7,4,136,6.0,3.0,0.3333333333333333,26.549722222222222,3.0,22.333333333333332,1.0,23.333333333333332,1317.3333333333333,31.333333333333332
155909,0,1,0,0,0,0,25,6,3,3,2.0,1,8,45,5.0,3.0,0.0,0.2238888888888889,3.0,8.333333333333334,2.0,10.333333333333334,704.6666666666666,17.0
155912,0,0,0,0,0,0,8,6,1,2,2.0,1,7,11,1.0,1.0,59.0,0.0,1.0,8.0,6.0,14.0,1918.0,45.0
155900,0,0,0,0,0,0,33,3,3,1,1.05,11,9,94,2.0,2.0,5.0,0.37,3.0,11.0,1.0,12.0,540.3333333333334,17.0
155899,0,0,0,0,0,0,4,4,3,2,1.1578947368421053,19,15,6,1.0,1.0,0.0,0.0,3.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,315.3333333333333,9.0
155904,0,0,0,0,0,0,8,4,2,1,1.05,12,11,19,1.0,1.0,6.0,0.0,2.0,4.0,2.0,6.0,517.5,10.0
155896,0,0,0,0,0,0,14,1,2,2,1.8518518518518519,21,9,13,1.0,1.0,0.0,0.0,2.0,7.0,0.5,7.5,486.0,13.0
155894,1,0,0,0,0,0,0,6,1,1,1.0952380952380953,7,6,17,1.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,532.0,13.0
155891,0,0,0,0,0,0,46,70,1,2,1.653061224489796,10,11,45,1.0,1.0,0.0,0.0,1.0,46.0,70.0,116.0,7489.0,168.0
155883,0,0,0,0,1,0,7,7,7,1,1.0,1,5,0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,399.14285714285717,9.0
155882,0,0,0,0,0,0,15,14,2,1,1.5833333333333333,3,8,6,1.0,1.0,0.0,0.0,2.0,7.5,7.0,14.5,1225.0,26.0
155888,0,0,0,0,0,0,597,4,6,16,5.0,1,6,9,12.0,2.0,0.08333333333333333,169.56416666666667,6.0,99.5,0.6666666666666666,100.16666666666667,4795.666666666667,106.66666666666667
155879,0,0,0,0,0,0,4,87,3,1,1.7272727272727273,3,11,8,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,29.0,30.333333333333332,1958.6666666666667,54.666666666666664
155877,0,0,0,0,0,0,120,9,2,1,1.1578947368421053,18,13,5,1.0,1.0,0.0,0.0,2.0,60.0,4.5,64.5,3841.0,84.0
155876,1,0,0,0,0,0,81,0,14,2,1.653061224489796,9,14,4,0.0,0.0,0.0,0.0,14.0,5.785714285714286,0.0,5.785714285714286,1429.357142857143,12.785714285714286
155874,0,0,0,0,0,0,124,1,2,1,1.1578947368421053,17,12,5,1.0,1.0,0.0,0.0,2.0,62.0,0.5,62.5,2924.0,69.0
155873,0,0,0,0,0,0,3,2,2,1,1.6818181818181819,6,6,19,3.0,2.0,0.3333333333333333,21.9175,2.0,1.5,1.0,2.5,408.5,9.5
155875,0,0,0,0,0,0,1,2,1,1,1.7272727272727273,2,6,20,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,417.0,10.0
155871,0,0,0,0,0,0,3,26,1,1,1.5909090909090908,8,7,9,1.0,1.0,0.0,0.0,1.0,3.0,26.0,29.0,1608.0,36.0
155872,0,0,0,0,0,0,65,72,20,3,1.5909090909090908,9,6,87,1.0,1.0,1.0,0.0,20.0,3.25,3.6,6.85,1428.5,27.85
155870,0,0,0,0,0,0,9,0,1,2,4.384615384615385,2,8,0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,416.0,13.0
155869,0,0,0,0,0,0,1,46,2,1,2.0,4,8,23,1.0,1.0,0.0,0.0,2.0,0.5,23.0,23.5,706.5,27.5
155868,0,0,0,0,0,0,2,0,1,1,1.0,0,7,71,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,341.0,9.0
155867,0,0,0,0,0,0,4,2,1,5,5.0,0,10,2,6.0,3.0,7.166666666666667,4.365,1.0,4.0,2.0,6.0,525.0,13.0
155863,0,0,0,0,0,0,11,30,1,1,1.391304347826087,21,5,0,0.0,0.0,0.0,0.0,1.0,11.0,30.0,41.0,3454.0,93.0
155864,0,0,0,0,0,0,3,9,1,2,1.5833333333333333,2,9,0,3.0,2.0,0.0,0.1375,1.0,3.0,9.0,12.0,1118.0,26.0
155866,0,0,0,0,0,0,351,28,6,16,5.0,3,7,42,11.0,5.0,2.090909090909091,112.94444444444444,6.0,58.5,4.666666666666667,63.166666666666664,4789.666666666667,91.16666666666667
155865,1,0,0,0,0,0,25,0,3,2,1.653061224489796,8,16,4,0.0,0.0,0.0,0.0,3.0,8.333333333333334,0.0,8.333333333333334,2065.6666666666665,15.333333333333334
155862,0,0,0,0,0,0,13,5,1,1,1.5555555555555556,4,8,8,2.0,2.0,3.0,0.5197222222222222,1.0,13.0,5.0,18.0,1729.0,42.0
155861,0,0,0,0,0,0,10,10,6,2,5.0,2,5,109,2.0,2.0,0.0,0.06333333333333334,6.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,782.0,11.833333333333334
155860,0,0,0,0,0,0,3,2,1,1,9.75,3,8,37,1.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,573.0,15.0
155859,1,0,0,0,0,0,14,4,2,2,1.653061224489796,7,15,4,0.0,0.0,0.0,0.0,2.0,7.0,2.0,9.0,1702.5,14.5
155857,1,0,0,0,0,0,57,0,7,1,1.653061224489796,6,15,4,0.0,0.0,0.0,0.0,7.0,8.142857142857142,0.0,8.142857142857142,2168.4285714285716,15.142857142857142
155856,0,0,0,0,0,0,1,1,1,1,1.1578947368421053,16,10,8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,400.0,10.0
155855,1,0,0,1,0,0,138,2,3,5,7.0,0,8,221,8.0,3.0,3.25,189.62722222222223,3.0,46.0,0.6666666666666666,46.666666666666664,1736.0,57.0
155858,0,0,0,0,0,0,2,6,1,1,1.8,3,7,13,1.0,1.0,16.0,0.0,1.0,2.0,6.0,8.0,1952.0,43.0
155854,0,0,0,0,0,0,47,39,1,2,2.0,0,11,31,2.0,1.0,0.0,251.6838888888889,1.0,47.0,39.0,86.0,3161.0,97.0
155852,0,0,0,0,1,0,36,34,10,1,2.25,0,10,45,2.0,2.0,21.0,4.786388888888889,10.0,3.6,3.4,7.0,939.1,24.8
155851,0,0,0,0,0,0,294,4,4,4,3.5,2,9,127,8.0,2.0,5.125,51.89111111111111,4.0,73.5,1.0,74.5,3330.0,90.75
155847,0,0,0,0,0,0,4,8,2,1,1.8518518518518519,20,7,0,5.0,3.0,0.0,5.372777777777777,2.0,2.0,4.0,6.0,744.0,18.0
155845,0,0,0,1,0,0,40,36,3,1,1.6153846153846154,6,11,106,1.0,1.0,1.0,0.0,3.0,13.333333333333334,12.0,25.333333333333332,2511.6666666666665,63.666666666666664
155843,0,0,0,0,0,0,36,13,3,4,4.333333333333333,2,10,9,8.0,2.0,0.125,41.294444444444444,3.0,12.0,4.333333333333333,16.333333333333332,1425.6666666666667,30.333333333333332
155848,0,0,0,0,0,0,106,82,11,1,1.0,0,6,69,1.0,1.0,1.0,0.0,11.0,9.636363636363637,7.454545454545454,17.09090909090909,1952.090909090909,43.45454545454545
155842,0,0,0,0,0,0,50,35,3,2,1.25,7,4,8,2.0,1.0,1.0,0.020833333333333332,3.0,16.666666666666668,11.666666666666666,28.333333333333332,1635.6666666666667,37.666666666666664
155840,0,0,0,0,0,0,145,7,3,1,1.5909090909090908,7,8,39,1.0,1.0,1.0,0.0,3.0,48.333333333333336,2.3333333333333335,50.666666666666664,2847.0,72.0
155850,0,0,1,0,0,0,66,7,9,1,3.2448979591836733,17,6,40,2.0,2.0,0.0,0.08027777777777778,9.0,7.333333333333333,0.7777777777777778,8.11111111111111,605.3333333333334,16.0
155839,1,0,0,0,0,0,17060,465,29,4,2.3333333333333335,3,10,99,2.0,2.0,0.0,0.6933333333333334,29.0,588.2758620689655,16.03448275862069,604.3103448275862,18697.068965517243,266.0
155834,0,0,0,1,0,0,5,8,1,1,1.25,6,6,0,1.0,1.0,2.0,0.0,1.0,5.0,8.0,13.0,1327.0,34.0
155838,1,0,1,0,0,0,68,100,40,5,1.8333333333333333,0,10,121,5.0,2.0,10.0,21.774166666666666,40.0,1.7,2.5,4.2,495.525,12.3
155837,0,0,0,0,0,0,19,1,2,2,2.0,0,7,19,4.0,3.0,0.0,58.40555555555556,2.0,9.5,0.5,10.0,1012.0,25.5
155836,0,0,0,0,0,0,1,0,1,1,1.0,0,4,14,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,365.0,8.0
155833,0,0,0,0,0,0,5,2,1,1,3.2666666666666666,5,7,49,1.0,1.0,0.0,0.0,1.0,5.0,2.0,7.0,551.0,15.0
155831,0,0,0,0,0,0,15,5,2,1,1.0535714285714286,37,5,34,2.0,2.0,0.0,13.905555555555555,2.0,7.5,2.5,10.0,855.5,25.0
155832,1,0,0,0,0,0,240,2,6,3,2.0,1,6,143,7.0,2.0,18.142857142857142,19.97972222222222,6.0,40.0,0.3333333333333333,40.333333333333336,1621.5,48.833333333333336
155823,0,0,0,0,0,0,44,3,6,1,2.25,4,4,24,1.0,1.0,0.0,0.0,6.0,7.333333333333333,0.5,7.833333333333333,970.3333333333334,20.0
155826,0,0,0,0,0,0,2,1,1,1,1.0,2,5,30,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,417.0,10.0
155820,0,0,0,0,0,0,4689,0,5,2,1.6941176470588235,24,8,26,3.0,2.0,0.0,0.0325,5.0,937.8,0.0,937.8,40279.2,938.8
155830,0,0,0,0,0,0,8,8,1,1,1.6941176470588235,25,4,0,1.0,1.0,22.0,0.0,1.0,8.0,8.0,16.0,1556.0,41.0
155816,0,0,0,0,0,0,54,12,3,1,1.0689655172413792,15,4,569,2.0,1.0,11.0,0.011666666666666667,3.0,18.0,4.0,22.0,1301.3333333333333,30.333333333333332
155819,0,0,0,0,0,0,401,1,5,6,4.333333333333333,1,6,89,3.0,2.0,0.3333333333333333,154.52805555555557,5.0,80.2,0.2,80.4,5680.0,137.8
155815,0,0,0,0,0,0,92,0,1,1,1.6941176470588235,23,10,0,1.0,1.0,0.0,0.0,1.0,92.0,0.0,92.0,6398.0,93.0
155813,1,0,0,0,0,0,0,1,1,1,1.0,1,9,19,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,332.0,8.0
155811,0,0,0,0,0,0,1,0,1,1,1.6818181818181819,5,6,73,3.0,3.0,0.0,3.723333333333333,1.0,1.0,0.0,1.0,152.0,8.0
155809,1,0,0,0,0,0,463,17061,30,1,2.3333333333333335,2,10,253,0.0,0.0,0.0,0.0,30.0,15.433333333333334,568.7,584.1333333333333,18080.7,257.3666666666667
155804,0,0,0,0,0,0,426,4,3,3,3.0,0,6,64,10.0,4.0,0.6,27.35861111111111,3.0,142.0,1.3333333333333333,143.33333333333334,7193.0,157.33333333333334
155803,0,0,0,0,0,0,6,4,4,1,1.0535714285714286,36,6,232,2.0,2.0,1.0,4.4911111111111115,4.0,1.5,1.0,2.5,559.25,13.25
155801,0,0,0,0,0,0,4,6,2,2,2.0,1,15,19,9.0,4.0,0.0,5.435833333333333,2.0,2.0,3.0,5.0,375.0,12.0
155793,0,0,0,0,0,0,14,24,8,1,1.0,0,8,15,2.0,2.0,3.0,26.225,8.0,1.75,3.0,4.75,822.125,15.5
155792,0,0,0,0,0,0,10,10,1,1,1.165137614678899,40,4,0,1.0,1.0,0.0,0.0,1.0,10.0,10.0,20.0,2161.0,58.0
155791,0,0,0,0,0,0,2,2,1,1,1.165137614678899,39,5,5,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,840.0,18.0
155789,0,0,0,0,0,0,3,7,1,1,1.165137614678899,37,10,26,2.0,2.0,3.5,3.984722222222222,1.0,3.0,7.0,10.0,803.0,24.0
